,,,,,,,,
,港区,海岸１丁目,-,東京都港区海岸1-10-30 アトレ竹芝タワー棟 1F,サカガミ アトレ竹芝店,その他スーパー,35.6560832,139.7626899
,港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1-17-1 虎ノ門ヒルズ・ビジネスタワーB1F,福島屋 虎ノ門ヒルズ ビジネスタワー店,その他スーパー,35.6678347,139.7500377
,港区,新橋５丁目,虎ノ門広域,東京都港区新橋5丁目8-3,全日食チェーンしろいち,その他スーパー,35.6637045,139.7553277
,港区,南青山７丁目,-,東京都港区南青山7-3-1,東食品株式会社,社会関連,35.6587921,139.715691
,港区,高輪１丁目,-,東京都港区高輪1-5-1,ピーコックストア 高輪魚籃坂店,その他スーパー,35.6434815,139.736235
,港区,高輪４丁目,-,東京都港区高輪4丁目11-16,京急ストア高輪店,その他スーパー,35.6268146,139.7373153
,港区,麻布台１丁目,虎ノ門,東京都港区麻布台1丁目2-4,MEIDI-YA STORE麻布台ストアー,その他スーパー,35.6616968,139.7405917
,港区,浜松町１丁目,-,東京都港区浜松町1-27-1,フォトエコー,社会関連,35.6576824,139.7551627
,港区,新橋,-,東京都港区新橋2 東口地下街1 ウィング新橋 B1F,もとまちユニオン ウィング新橋店,その他スーパー,35.6663291,139.7591275
,港区,六本木３丁目,六本木,東京都港区六本木3丁目7-1,Olympic六本木店,その他スーパー,35.6638952,139.734785
,港区,北青山３丁目,-,東京都港区北青山3丁目6-26,ナチュラルハウス表参道店,その他スーパー,35.6647364,139.7112678
,港区,新橋５丁目,虎ノ門広域,東京都港区新橋5丁目1-9,マルエツプチ 新橋五丁目店,その他スーパー,35.6643418,139.7532325
,港区,元麻布１丁目,-,東京都港区元麻布1丁目1-11,メトロマーケット,その他スーパー,35.655425,139.7327708
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-1-5 ルミネ新宿店 ルミネ1 B2F,成城石井 ルミネ新宿ルミネ1店,その他スーパー,35.6891816,139.6992916
,新宿区,西新宿５丁目,-,東京都新宿区西新宿5-1-1-101,イオンフードスタイル西新宿店,ダイエー,35.6958966,139.6872688
,新宿区,新宿６丁目,-,東京都新宿区新宿6-27-29,マルエツ 新宿六丁目店,その他スーパー,35.6959019,139.7082946
,新宿区,下落合４丁目,-,東京都新宿区下落合4-21-18,オーケー 下落合店,その他スーパー,35.7217074,139.6967389
,新宿区,水道町,-,東京都新宿区水道町4番13号,マルエツ 江戸川橋店,その他スーパー,35.7083953,139.736343
,新宿区,東榎町１０丁目,-,東京都新宿区東榎町10-3,業務スーパー 新宿榎店,その他スーパー,35.7050617,139.7294091
,新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-1-15 オリンピック早稲田ビル,Olympic(オリンピック) 早稲田店,その他スーパー,35.708988,139.7090032
,新宿区,富久町１７丁目,-,東京都新宿区富久町17-2,ヨークフーズ 新宿富久店,その他スーパー,35.6926179,139.7131374
,新宿区,新小川町４丁目,-,東京都新宿区新小川町4-11,いなげや 飯田橋店,その他スーパー,35.7057556,139.74275
,新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3-12-10,オオゼキ 高田馬場店,その他スーパー,35.7126636,139.7001618
,新宿区,若松町２８丁目,-,東京都新宿区若松町28-5,ライフ若松河田駅前店,その他スーパー,35.6998318,139.7188605
,新宿区,原町３丁目,-,東京都新宿区原町3-30 タカビル,まいばすけっと 新宿原町3丁目店,その他スーパー,35.7001004,139.721816
,新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-28-7,ピーコックストア 高田馬場店,その他スーパー,35.7119041,139.7047118
,新宿区,市谷薬王寺町,-,東京都新宿区市谷薬王寺町3番3号,ライフ市谷薬王寺店,その他スーパー,35.6960849,139.7262569
,新宿区,早稲田町,-,東京都新宿区早稲田町74,ヨークフーズ 早稲田店,その他スーパー,35.705877,139.721986
,新宿区,西新宿８丁目,-,東京都新宿区西新宿8-5-10 新宿グロウビル,まいばすけっと 西新宿8丁目店,その他スーパー,35.6952962,139.6929522
,新宿区,百人町２丁目,-,東京都新宿区百人町2-1-2,チョンガーネ,その他スーパー,35.7015988,139.7020574
,新宿区,西落合２丁目,-,東京都新宿区西落合2-7-16 プルミエ,まいばすけっと 西落合2丁目店,その他スーパー,35.7203263,139.6783687
,新宿区,四谷４丁目,-,東京都新宿区四谷4-1-1細井ビル,まいばすけっと 四谷4丁目店,その他スーパー,35.6874401,139.7182863
,新宿区,大久保１丁目,-,東京都新宿区大久保1-10-15 レックスマンション,肉のハナマサ 大久保店,その他スーパー,35.7009587,139.7045
,新宿区,北新宿３丁目,-,東京都新宿区北新宿3-9-4,Olympic(オリンピック) 北新宿店,その他スーパー,35.702106,139.6923738
,新宿区,百人町２丁目,-,東京都新宿区百人町2-11-25 新戸山ビル,まいばすけっと 新大久保駅前店,その他スーパー,35.7017706,139.6991682
,新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3丁目3-8,西友高田馬場店,西友,35.7136662,139.7016715
,新宿区,住吉町３丁目,-,東京都新宿区住吉町3-17 グランリドー,まいばすけっと 新宿住吉町店,その他スーパー,35.6920675,139.7196991
,新宿区,北新宿４丁目,-,東京都新宿区北新宿4-8-18ライオンズマンション北新宿,まいばすけっと 北新宿4丁目店,その他スーパー,35.7092748,139.69382
,新宿区,東五軒町６丁目,-,東京都新宿区東五軒町6-31 ライオンズマンション飯田橋,まいばすけっと 東五軒町店,その他スーパー,35.7080762,139.7403849
,新宿区,西早稲田１丁目,-,東京都新宿区西早稲田1-9-22 ワセダハウス,まいばすけっと 西早稲田1丁目店,その他スーパー,35.7111407,139.7205893
,新宿区,天神町,-,東京都新宿区天神町14神楽坂藤井ビル,まいばすけっと 神楽坂駅西店,その他スーパー,35.7044718,139.7320394
,新宿区,西五軒町８丁目,-,東京都新宿区西五軒町8-8 サンセール神楽坂,まいばすけっと 西五軒町店,その他スーパー,35.7071886,139.7370675
,新宿区,市ヶ谷甲良町２丁目,-,東京都新宿区市ヶ谷甲良町2-17,まいばすけっと 牛込柳町駅東店,その他スーパー,35.6992616,139.7283913
,新宿区,新宿５丁目,-,東京都新宿区新宿5-11-22 中島ビル,まいばすけっと 新宿5丁目店,その他スーパー,35.6932296,139.7078686
,新宿区,北新宿１丁目,-,東京都新宿区北新宿1-20-13 アーバネックス西新宿,まいばすけっと 北新宿税務署通り店,その他スーパー,35.6973159,139.6925384
,新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町564 ハウゼタカスギ,まいばすけっと 早稲田鶴巻町店,その他スーパー,35.7090898,139.7262096
,新宿区,下落合３丁目,-,東京都新宿区下落合3-19-2 フイユ・ドール目白,まいばすけっと 目白駅西店,その他スーパー,35.7230449,139.7034569
,新宿区,北新宿２丁目,-,東京都新宿区北新宿2-2-24,まいばすけっと 北新宿2丁目店,その他スーパー,35.697718,139.6905292
,新宿区,北新宿１丁目,-,東京都新宿区北新宿1-1-10 岩田ビル,まいばすけっと 北新宿1丁目店,その他スーパー,35.6984411,139.6967135
,新宿区,大久保２丁目,-,東京都新宿区大久保2-6-10 新宿第2アルプスマンション,まいばすけっと 東新宿駅北店,その他スーパー,35.7016921,139.7079309
,新宿区,住吉町５丁目,-,東京都新宿区住吉町5-5 寿光ビル,まいばすけっと 曙橋駅前店,その他スーパー,35.6932969,139.7209315
,新宿区,百人町２丁目,-,東京都新宿区百人町2-27-7 ハンドレッドサーカスイーストタワー1階,まいばすけっと 大久保店,その他スーパー,35.7023334,139.6955248
,新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3-20-2 sola西早稲田,まいばすけっと 西早稲田3丁目店,その他スーパー,35.7111418,139.7117809
,新宿区,細工町３丁目,-,東京都新宿区細工町3-15 石黒ビル,まいばすけっと 牛込神楽坂駅西店,その他スーパー,35.6995636,139.7329081
,新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-2-15 早稲田永谷マンション1階,まいばすけっと 西早稲田駅前店,その他スーパー,35.7095562,139.7091277
,新宿区,百人町２丁目,-,東京都新宿区百人町2-6-7ライズ高踏園,まいばすけっと 百人町文化通り店,その他スーパー,35.7040545,139.7002087
,新宿区,山吹町,-,東京都新宿区山吹町333 江戸川橋アクセス,まいばすけっと 山吹町店,その他スーパー,35.70761,139.7302963
,新宿区,四谷三栄町１５丁目,-,東京都新宿区四谷三栄町15-5 アークランド四ツ谷ビル,まいばすけっと 新宿三栄町店,その他スーパー,35.6880198,139.7265441
,新宿区,荒木町２３丁目,-,東京都新宿区荒木町23-4,ダイエー四谷荒木町店,ダイエー,35.6918574,139.7219557
,新宿区,西落合２丁目,-,東京都新宿区西落合2-20-6,まいばすけっと 新井薬師前駅北店,その他スーパー,35.7201182,139.6747621
,新宿区,四谷４丁目,-,東京都新宿区四谷4-28-8PALTビル,まいばすけっと 新宿外苑西通り店,その他スーパー,35.6884674,139.7152779
,新宿区,百人町２丁目,-,東京都新宿区百人町2-26-9NCスクエア新宿,まいばすけっと 新宿百人町2丁目店,その他スーパー,35.7041082,139.6951259
,新宿区,西落合１丁目,-,東京都新宿区西落合1-1-1,まいばすけっと 西落合1丁目店,その他スーパー,35.7210978,139.6859146
,新宿区,百人町３丁目,-,東京都新宿区百人町3-21-11 グリーンコープ,まいばすけっと 新宿百人町3丁目店,その他スーパー,35.7052338,139.6999325
,新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-2-15ヒルコート東新宿,まいばすけっと 東新宿駅南店,その他スーパー,35.6963118,139.7068261
,新宿区,富久町９丁目,-,東京都新宿区富久町9-11ハイホーム本陣,まいばすけっと 新宿富久町店,その他スーパー,35.691146,139.7153722
,新宿区,上落合３丁目,-,東京都新宿区上落合3-10-1宮越マンション,まいばすけっと 落合駅前店,その他スーパー,35.7103316,139.6835999
,新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3-6-4パークフラッツ西早稲田,まいばすけっと 面影橋駅東店,その他スーパー,35.7126298,139.7168308
,新宿区,西新宿７丁目,-,東京都新宿区西新宿7-22-38グランヒルズ西新宿,まいばすけっと 西新宿7丁目店,その他スーパー,35.6961403,139.6961674
,新宿区,荒木町１丁目,-,東京都新宿区荒木町1-11LA GRACIA四谷,まいばすけっと 四谷三丁目駅東店,その他スーパー,35.6853727,139.7287997
,新宿区,新宿１丁目,-,東京都新宿区新宿1-36-12サンカテリーナ,まいばすけっと 新宿1丁目店,その他スーパー,35.6908494,139.710564
,新宿区,市谷薬王寺町４丁目,-,東京都新宿区市谷薬王寺町4-8レジディア市谷薬王寺,まいばすけっと 市谷薬王寺町店,その他スーパー,35.6960441,139.7254042
,新宿区,大京町,-,東京都新宿区大京町19MARE MOTOHASHI,まいばすけっと 新宿大京町店,その他スーパー,35.6843592,139.7169877
,新宿区,大久保３丁目,-,東京都新宿区大久保3-10-1,マルエツ オレンジコート店,その他スーパー,35.708575,139.7051178
,新宿区,余丁町６丁目,-,東京都新宿区余丁町6-15,業務スーパー 東新宿店,その他スーパー,35.6968486,139.7133126
,新宿区,西新宿３丁目,-,東京都新宿区西新宿3-20-2 東京オペラシティタワー B1F,成城石井 オペラシティ店,その他スーパー,35.682955,139.6867214
,新宿区,西新宿３丁目,-,東京都新宿区西新宿3-13-11,マルエツ プチ 西新宿三丁目店,その他スーパー,35.6851464,139.6879867
,新宿区,高田馬場２丁目,-,東京都新宿区高田馬場2-13-2 プライムゲート1F,成城石井 高田馬場店,その他スーパー,35.7122838,139.7075319
,新宿区,百人町２丁目,-,東京都新宿区百人町2-15-1,業務スーパー 新宿大久保店,その他スーパー,35.7019022,139.6986846
,新宿区,四谷１丁目,-,東京都新宿区四谷1丁目6-1CO.MO.RE Mall 地下1階,ライフコモレ四谷店,その他スーパー,35.6864013,139.7293634
,新宿区,四谷１丁目,-,東京都新宿区四谷1-5-25 アトレ四谷1F,成城石井 アトレ四谷店,その他スーパー,35.6861981,139.7301684
,新宿区,西新宿６丁目,-,東京都新宿区西新宿6-15-1,マルエツ プチ 西新宿六丁目店,その他スーパー,35.6922221,139.6886264
,新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3丁目3番8号,西友 高田馬場店,西友,35.7136662,139.7016715
,新宿区,新宿３丁目,-,東京都新宿区新宿3丁目30-13,ビオラル新宿マルイ店,その他スーパー,35.6909527,139.7040444
,新宿区,新宿３丁目,-,東京都新宿区新宿3-38-2 EATo LUMINE,成城石井 イイトルミネ新宿店,その他スーパー,35.6907153,139.7002819
,新宿区,新宿３丁目,-,東京都新宿区新宿3-38-2 ルミネ新宿店 ルミネ2 1F,成城石井 ルミネ新宿ルミネ2店,その他スーパー,35.6894787,139.7010276
,新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3-23-1,マルエツ プチ 高田馬場店,その他スーパー,35.7122806,139.698541
,新宿区,揚場町２丁目,-,東京都新宿区揚場町2-20島田ビル,マルエツ プチ 飯田橋店,その他スーパー,35.7026948,139.7431487
,新宿区,中落合１丁目,-,東京都新宿区中落合1-1-25,マルエツ プチ 下落合駅前店,その他スーパー,35.7166951,139.6943633
,新宿区,中落合３丁目,-,東京都新宿区中落合3-7-4,Olympic(オリンピック) 中落合店,その他スーパー,35.7202866,139.6899578
,新宿区,北新宿４丁目,-,東京都新宿区北新宿4-8-16,いなげや 新宿小滝橋店,その他スーパー,35.7093825,139.6934483
,新宿区,中落合１丁目,-,東京都新宿区中落合1-6-13,マルエツ プチ 中落合一丁目店,その他スーパー,35.7167707,139.6903719
,新宿区,四谷２丁目,-,東京都新宿区四谷2-1-1,マルエツ プチ 四谷二丁目店,その他スーパー,35.6863668,139.7269439
,新宿区,西新宿３丁目,-,東京都新宿区西新宿3-20-2 東京オペラシティ地下1階,わくわく広場 東京オペラシティ店,その他スーパー,35.6829969,139.6868301
,新宿区,新宿２丁目,-,東京都新宿区新宿2-3-10 新宿御苑ビル 1F,クック-Y 新宿店,その他スーパー,35.6893319,139.7076615
,新宿区,新宿７丁目,-,東京都新宿区新宿7-26-38,Santoku(サントク) 新宿本店,その他スーパー,35.7006083,139.7090088
,新宿区,戸山２丁目,-,東京都新宿区戸山2-33-2,コープ戸山店,コープ,35.7011979,139.7090474
,新宿区,中井２丁目,-,東京都新宿区中井2-24-13,ミニコープ落合店,コープ,35.7152846,139.6826415
,新宿区,西落合１丁目,-,東京都新宿区西落合1-19-7,ヨークフーズ with(ウィズ) ザ・ガーデン自由が丘 西落合店,その他スーパー,35.7204635,139.6808983
,新宿区,上落合３丁目,-,東京都新宿区上落合3-5-16,スーパーみらべる 中井店,その他スーパー,35.7124903,139.6852086
,新宿区,馬場下町,-,東京都新宿区馬場下町60,Santoku(サントク) 早稲田店,その他スーパー,35.7061254,139.720919
,新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3-12-5,Santoku(サントク) 西早稲田店,その他スーパー,35.7099363,139.7146959
,新宿区,住吉町６丁目,-,東京都新宿区住吉町6-11,Santoku(サントク) 住吉店,その他スーパー,35.6927934,139.7216009
,新宿区,四谷３丁目,-,東京都新宿区四谷3-12,丸正総本店,その他スーパー,35.6875501,139.7196213
,新宿区,原町１丁目,-,東京都新宿区原町1-16-8,よしや SainE(セーヌ) 柳町店,その他スーパー,35.6992529,139.7256868
,新宿区,神楽坂６丁目,-,東京都新宿区神楽坂6-11-1,よしや 神楽坂店,その他スーパー,35.703019,139.7373009
,新宿区,新宿３丁目,-,東京都新宿区新宿3-22-12,三平ストア 新宿店,その他スーパー,35.6929752,139.7018789
,新宿区,早稲田町,-,東京都新宿区早稲田町74,イトーヨーカドー 食品館早稲田店,イトーヨーカドー,35.705877,139.721986
,新宿区,神楽河岸１丁目,-,東京都新宿区神楽河岸1-1 RAMLA(飯田橋ラムラ)内,Miuraya(ミウラヤ) 飯田橋ラムラ店,その他スーパー,35.7009012,139.7436045
,新宿区,西新宿７丁目,-,東京都新宿区西新宿7-7-19,オリンピック 新宿百人町店,その他スーパー,35.6974781,139.6966416
,新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-21-3,株式会社塩田屋酒の塩田屋 新宿本店,コープ,35.6963755,139.7041708
,新宿区,市ヶ谷船河原町,-,東京都新宿区市ヶ谷船河原町1,肉のハナマサ 市ヶ谷店,その他スーパー,35.6972398,139.7396959
,新宿区,新宿３丁目,-,東京都新宿区新宿3-38-2 ルミネ新宿・ルミネ2内,KINOKUNIYA entree(キノクニヤ アントレ) コンコースショップ ルミネ新宿店,その他スーパー,35.6894787,139.7010276
,新宿区,四谷３丁目,-,東京都新宿区四谷3-5,Bio c' Bon(ビオ セボン) 四谷三丁目店,その他スーパー,35.6878916,139.7217038
,新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-45-12 タケダビル,有限会社平正商店 新宿支店,その他スーパー,35.6971309,139.7006604
,新宿区,河田町３丁目,-,東京都新宿区河田町3-31,Santoku(サントク) 河田店,その他スーパー,35.6961452,139.7217226
,新宿区,細工町１丁目,-,東京都新宿区細工町1-16 村田ビル 1F,食品スーパーマーケット三徳 牛込神楽坂店,その他スーパー,35.6989899,139.7334058
,新宿区,原町３丁目,-,東京都新宿区原町3-61,三徳 夏目坂店,その他スーパー,35.7015878,139.7215002
,新宿区,箪笥町１１丁目,-,東京都新宿区箪笥町11-1,キッチンコート 神楽坂店,その他スーパー,35.7007426,139.7346666
,新宿区,中井２丁目,-,東京都新宿区中井2-24-13,コープみらい 落合店,各種団体/施設,35.7152846,139.6826415
,新宿区,大久保１丁目,-,東京都新宿区大久保1丁目11-3,業務用スーパーSHIODAYA新宿店,その他スーパー,35.6985867,139.7040188
,新宿区,下落合３丁目,-,東京都新宿区下落合3-14-21,ピーコックストア 目白店,その他スーパー,35.7220587,139.700112
,新宿区,百人町１丁目,-,東京都新宿区百人町1-11-1,スーパーマーケットリコス 百人町1丁目店,その他スーパー,35.699793,139.6994724
,新宿区,北新宿２丁目,-,東京都新宿区北新宿2-21-1 新宿フロントタワー 1F,もとまちユニオン 新宿店,その他スーパー,35.6961562,139.6894173
,新宿区,西落合１丁目,-,東京都新宿区西落合1-19-7,ヨークフーズ With(ウィズ) ザ・ガーデン自由が丘 西落合店,その他スーパー,35.7204635,139.6808983
,新宿区,戸山２丁目,-,東京都新宿区戸山2丁目33-2,コープみらい 戸山店,各種団体/施設,35.7011979,139.7090474
,新宿区,百人町１丁目,-,東京都新宿区百人町1丁目11-1,miniピアゴ百人町1丁目店,その他スーパー,35.699793,139.6994724
,新宿区,細工町１丁目,-,東京都新宿区細工町1-16,Santoku牛込神楽坂店,その他スーパー,35.6989899,139.7334058
,新宿区,左門町９丁目,-,東京都新宿区左門町9-5,MARUSHO総本店,その他スーパー,35.6864042,139.7214963
,新宿区,新宿３丁目,-,東京都新宿区新宿3丁目22-12,三平ストア本部,その他スーパー,35.6929752,139.7018789
,江東区,南砂６丁目,-,東京都江東区南砂6-7-15,AEON STYLE(イオン スタイル) 南砂店,イオン,35.6716382,139.8360125
,江東区,東雲１丁目,-,東京都江東区東雲1-9-10,イオン 東雲店,イオン,35.6488006,139.8022671
,江東区,有明２丁目,-,東京都江東区有明2-1-8 住友不動産ショッピングシティ有明ガーデン内,AEON STYLE(イオンスタイル) 有明ガーデン,イオン,35.6381134,139.7924937
,江東区,大島７丁目,-,東京都江東区大島7-38-30,ダイエー東大島店,ダイエー,35.690833,139.8425901
,江東区,東陽４丁目,-,東京都江東区東陽4-12-30,西友 東陽町店,西友,35.672612,139.8192109
,江東区,北砂２丁目,-,東京都江東区北砂2-17-1 アリオ北砂内,イトーヨーカドー アリオ北砂店,イトーヨーカドー,35.6824348,139.8258063
,江東区,木場１丁目,-,東京都江東区木場1-5-30,イトーヨーカドー 木場店,イトーヨーカドー,35.665535,139.8048473
,江東区,門前仲町２丁目,-,東京都江東区門前仲町2-10-1,赤札堂 深川店,その他スーパー,35.6734883,139.7959648
,江東区,石島,-,東京都江東区石島13番11号,業務スーパー 石島店,その他スーパー,35.6807356,139.8134553
,江東区,東砂１丁目,-,東京都江東区東砂1-3-36,ヨークマート 東砂店,その他スーパー,35.6848686,139.8407163
,江東区,亀戸９丁目,-,東京都江東区亀戸9-4-5,オーケー 亀戸店,その他スーパー,35.6963134,139.8408002
,江東区,東雲２丁目,-,東京都江東区東雲2-5-40,オーケー 東雲店,その他スーパー,35.6409833,139.7984889
,江東区,東砂２丁目,-,東京都江東区東砂2丁目12-31,ライフ東砂店,その他スーパー,35.6846461,139.8442392
,江東区,猿江２丁目,-,東京都江東区猿江2丁目16-8,ライフ深川猿江店,その他スーパー,35.6859472,139.8164135
,江東区,白河４丁目,-,東京都江東区白河4-3-1-101,マルエツ 清澄白河店,その他スーパー,35.6819781,139.8075738
,江東区,豊洲３丁目,-,東京都江東区豊洲3-4-8 スーパービバホーム豊洲2F,文化堂豊洲店,その他スーパー,35.6566739,139.7980051
,江東区,牡丹２丁目,-,東京都江東区牡丹2-11-11,オオゼキ 門仲牡丹店,その他スーパー,35.6706345,139.7955469
,江東区,平野２丁目,-,東京都江東区平野2-11-5,オーケー 平野店,その他スーパー,35.6780771,139.8041361
,江東区,亀戸２丁目,-,東京都江東区亀戸2-11-8,業務スーパー 亀戸店,その他スーパー,35.7000771,139.823097
,江東区,南砂１丁目,-,東京都江東区南砂1-8-1,オーケー 尾高橋店,その他スーパー,35.6794593,139.8224482
,江東区,豊洲２丁目,-,東京都江東区豊洲2-1-14東京都江東区豊洲2-1-14,フードストアあおき 東京豊洲店,その他スーパー,35.6565551,139.7936475
,江東区,東砂５丁目,-,東京都江東区東砂5-3-13 NV東砂5(MB),まいばすけっと 江東旧葛西橋店,その他スーパー,35.6755013,139.8412887
,江東区,南砂２丁目,-,東京都江東区南砂2-6-11 ファミル東陽町 1F,イキイキ生鮮市場 東陽町店,その他スーパー,35.6731094,139.8200074
,江東区,東陽６丁目,-,東京都江東区東陽6-3-1,サミットストア イースト21店,その他スーパー,35.6751866,139.8143899
,江東区,南砂２丁目,-,東京都江東区南砂2-3-12,オーケー 南砂店,その他スーパー,35.6712081,139.8215049
,江東区,亀戸５丁目,-,東京都江東区亀戸5-15-1,肉のハナマサ 亀戸店,その他スーパー,35.6997264,139.8258453
,江東区,東雲１丁目,-,東京都江東区東雲1-5-19,東武ストア 東雲店,その他スーパー,35.6476927,139.8005979
,江東区,豊洲４丁目,-,東京都江東区豊洲4丁目11-6,ライフ豊洲店,その他スーパー,35.6519886,139.7998585
,江東区,東陽３丁目,-,東京都江東区東陽3-3-6前川ビル,まいばすけっと 木場駅前店,その他スーパー,35.6690954,139.8089741
,江東区,東陽５丁目,-,東京都江東区東陽5-29-38 緑森ビル,まいばすけっと 東陽5丁目店,その他スーパー,35.6722188,139.8139408
,江東区,富岡２丁目,-,東京都江東区富岡2-4-1 京徳第一ビル,まいばすけっと 富岡八幡店,その他スーパー,35.6711875,139.8008249
,江東区,亀戸７丁目,-,東京都江東区亀戸7-58-4 東陽マンション,まいばすけっと 江東亀戸7丁目店,その他スーパー,35.6958962,139.83629
,江東区,毛利１丁目,-,東京都江東区毛利1-18-8 GRANDE深川,まいばすけっと 住吉駅北店,その他スーパー,35.69206,139.815176
,江東区,常盤２丁目,-,東京都江東区常盤2-9-6,まいばすけっと 森下駅南店,その他スーパー,35.6859397,139.7981711
,江東区,住吉２丁目,-,東京都江東区住吉2-7-13アーバネックス深川住吉2,まいばすけっと 住吉駅前店,その他スーパー,35.6882666,139.8155715
,江東区,東砂５丁目,-,東京都江東区東砂5-4-15,まいばすけっと 江東東砂5丁目店,その他スーパー,35.6764842,139.8403352
,江東区,新大橋１丁目,-,東京都江東区新大橋1-8-2 新大橋リバーサイドビル,まいばすけっと 新大橋1丁目店,その他スーパー,35.6890131,139.792588
,江東区,北砂５丁目,-,東京都江東区北砂5-17-29,まいばすけっと 北砂5丁目店,その他スーパー,35.6834212,139.8356888
,江東区,東砂７丁目,-,東京都江東区東砂7-18-10 ヴィラロイヤル南砂,まいばすけっと 東砂7丁目店,その他スーパー,35.6756871,139.8370298
,江東区,北砂３丁目,-,東京都江東区北砂3-30-10 川田ビル,まいばすけっと 砂町銀座西店,その他スーパー,35.6794286,139.8280886
,江東区,扇橋３丁目,-,東京都江東区扇橋3-3-6 サンパティオ,まいばすけっと 江東扇橋3丁目店,その他スーパー,35.6828337,139.818824
,江東区,亀戸６丁目,-,東京都江東区亀戸6-56-15 ビジョナリー4,まいばすけっと 亀戸駅東口店,その他スーパー,35.6971532,139.8307343
,江東区,亀戸５丁目,-,東京都江東区亀戸5-33-18 ハウスガスコン,まいばすけっと 江東亀戸5丁目店,その他スーパー,35.6981161,139.8305435
,江東区,北砂４丁目,-,東京都江東区北砂4-41-8 ディ・リエネッソ,まいばすけっと 北砂丸八通り店,その他スーパー,35.6787302,139.8343133
,江東区,深川２丁目,-,東京都江東区深川2-30-9 ウガイビル,まいばすけっと 深川2丁目店,その他スーパー,35.676208,139.7996876
,江東区,大島９丁目,-,東京都江東区大島9-4-1 東大島ファミールハイツ1号館,まいばすけっと 東大島駅前店,その他スーパー,35.691677,139.8445211
,江東区,大島１丁目,-,東京都江東区大島1-34-12 菅沼ビル,まいばすけっと 大島1丁目店,その他スーパー,35.6881929,139.8262138
,江東区,塩浜２丁目,-,東京都江東区塩浜2-12-7 グリーンハイツ青葉,まいばすけっと 塩浜2丁目店,その他スーパー,35.6631925,139.8106241
,江東区,大島５丁目,-,東京都江東区大島5-34-20 第2宍戸マンション,まいばすけっと 大島駅南店,その他スーパー,35.6892277,139.8354328
,江東区,亀戸１丁目,-,東京都江東区亀戸1-13-27 亀戸クリーンハイツ,まいばすけっと 江東亀戸1丁目店,その他スーパー,35.6943505,139.8211014
,江東区,清澄１丁目,-,東京都江東区清澄1-3-9 プレノ清澄庭園,まいばすけっと 清澄1丁目店,その他スーパー,35.6812807,139.793737
,江東区,大島６丁目,-,東京都江東区大島6-8-20 岡澤ビル,まいばすけっと 大島駅前店,その他スーパー,35.6900013,139.8348978
,江東区,南砂２丁目,-,東京都江東区南砂2-28-3 アズ東陽町レジデンス,まいばすけっと 南砂2丁目店,その他スーパー,35.6755862,139.8217409
,江東区,常盤１丁目,-,東京都江東区常盤1-6-5コンフォリア森下リバーサイド,まいばすけっと 森下万年橋通り店,その他スーパー,35.6858727,139.7943058
,江東区,東陽１丁目,-,東京都江東区東陽1-25-2 掛川ビル,まいばすけっと 東陽1丁目店,その他スーパー,35.6672311,139.8112581
,江東区,北砂４丁目,-,東京都江東区北砂4-26-6ママダビル,まいばすけっと 北砂4丁目店,その他スーパー,35.6798242,139.8334138
,江東区,富岡１丁目,-,東京都江東区富岡1-26-18 ISM門前仲町,まいばすけっと 江東富岡1丁目店,その他スーパー,35.6697213,139.8002447
,江東区,白河３丁目,-,東京都江東区白河3-1-12アーバネックス清澄白河,まいばすけっと 白河3丁目店,その他スーパー,35.6814528,139.8044757
,江東区,亀戸３丁目,-,東京都江東区亀戸3-21-14クラシヲ亀戸,まいばすけっと 江東亀戸3丁目店,その他スーパー,35.7046404,139.8213451
,江東区,東砂７丁目,-,東京都江東区東砂7-1-1ライオンズマンション南砂町,まいばすけっと 江東東砂店,その他スーパー,35.6699011,139.8383104
,江東区,豊洲５丁目,-,東京都江東区豊洲5-1-6,ダイエー豊洲店,ダイエー,35.6510195,139.7930694
,江東区,新砂３丁目,-,東京都江東区新砂3丁目4番31号,ダイエー南砂町スナモ店イオンフードスタイル,ダイエー,35.665144,139.8352129
,江東区,塩浜１丁目,-,東京都江東区塩浜1-1-13ファミール浜園,まいばすけっと 塩浜1丁目店,その他スーパー,35.6595223,139.7998014
,江東区,亀戸６丁目,-,東京都江東区亀戸6丁目31-6カメイドクロック地下 1階,ライフカメイドクロック店,その他スーパー,35.6959716,139.8292575
